customer_id,company_size,subscription_plan,months_active,monthly_revenue,days_since_last_login,monthly_logins,features_used,support_tickets,satisfaction_score,payment_failures,churned
CUST_01208,Small,Enterprise,10,299,13,10,7,1,4.3,0,False
CUST_01209,Small,Basic,1,29,7,5,4,0,4.4,0,False
CUST_01210,Small,Pro,5,99,8,8,4,0,3.6,0,False
CUST_01211,Large,Basic,1,29,4,9,1,2,4.0,0,False
CUST_01212,Large,Basic,13,29,4,11,3,0,5.0,0,False
CUST_01213,Small,Basic,3,29,6,13,10,3,3.4,0,False
CUST_01214,Large,Basic,9,29,16,12,2,0,3.8,1,True
CUST_01215,Small,Basic,11,29,6,7,5,1,4.5,1,True
CUST_01216,Small,Basic,6,29,1,8,1,1,3.6,0,False
CUST_01217,Medium,Basic,7,29,1,4,3,4,4.6,0,False
CUST_01218,Medium,Pro,2,99,2,8,7,2,4.5,0,False
CUST_01219,Medium,Basic,19,29,11,8,3,0,2.5,0,True
CUST_01220,Small,Pro,4,99,1,6,2,0,5.0,0,False
CUST_01221,Large,Basic,1,29,1,4,8,1,3.1,0,True
CUST_01222,Medium,Basic,3,29,0,8,8,1,3.3,0,False
CUST_01223,Small,Pro,7,99,2,9,5,1,4.1,0,False
CUST_01224,Medium,Basic,6,29,4,13,5,0,5.0,1,False
CUST_01225,Small,Basic,5,29,4,5,5,0,4.5,0,False
CUST_01226,Small,Basic,12,29,0,12,5,1,3.4,0,False
CUST_01227,Small,Basic,15,29,3,4,2,1,2.5,0,True
CUST_01228,Small,Basic,12,29,1,26,3,1,3.4,1,False
CUST_01229,Large,Pro,7,99,6,12,1,1,4.1,0,False
CUST_01230,Small,Basic,7,29,4,8,9,1,3.8,0,True
CUST_01231,Medium,Basic,5,29,8,13,6,2,3.3,1,False
CUST_01232,Small,Basic,1,29,0,13,7,1,5.0,0,True
CUST_01233,Medium,Pro,8,99,0,5,1,2,3.3,0,False
CUST_01234,Small,Pro,27,99,6,5,1,1,3.5,0,False
CUST_01235,Small,Pro,11,99,1,14,7,2,3.3,0,False
CUST_01236,Large,Pro,4,99,20,17,6,3,4.8,0,True
CUST_01237,Small,Basic,3,29,0,8,5,2,3.8,0,True
CUST_01238,Large,Basic,20,29,27,7,1,2,3.5,0,False
CUST_01239,Small,Basic,1,29,0,1,3,0,3.1,0,True
CUST_01240,Large,Basic,1,29,2,8,5,1,2.7,0,True
CUST_01241,Large,Basic,12,29,1,1,2,0,4.3,0,True
CUST_01242,Large,Pro,1,99,10,11,8,2,1.4,1,True
CUST_01243,Medium,Basic,7,29,3,9,2,1,3.1,1,True
CUST_01244,Small,Basic,8,29,14,10,5,1,4.1,0,False
CUST_01245,Small,Basic,10,29,11,8,6,3,3.9,0,False
CUST_01246,Medium,Enterprise,4,299,6,10,7,1,4.0,0,False
CUST_01247,Large,Basic,3,29,0,8,3,1,4.7,0,False
CUST_01248,Medium,Pro,20,99,22,17,3,0,3.0,0,True
CUST_01249,Medium,Basic,3,29,0,4,7,1,2.7,0,True
CUST_01250,Small,Pro,9,99,1,12,4,1,4.6,0,True
CUST_01251,Small,Basic,5,29,2,5,3,1,2.9,0,False
CUST_01252,Small,Basic,7,29,14,2,6,1,4.3,0,True
CUST_01253,Small,Basic,1,29,3,5,5,0,4.2,0,False
CUST_01254,Small,Basic,6,29,9,6,2,0,4.1,1,True
CUST_01255,Large,Enterprise,8,299,0,37,5,0,5.0,0,False
CUST_01256,Medium,Pro,1,99,4,14,9,0,4.0,0,False
CUST_01257,Small,Pro,9,99,7,4,1,0,3.0,0,True
CUST_01258,Large,Pro,1,99,2,9,4,0,3.9,1,True
CUST_01259,Medium,Pro,6,99,1,3,1,2,4.4,0,False
CUST_01260,Small,Basic,6,29,4,6,1,1,4.4,0,False
CUST_01261,Small,Basic,4,29,0,13,4,1,3.7,0,False
CUST_01262,Medium,Basic,1,29,2,4,1,2,4.3,0,True
CUST_01263,Small,Basic,11,29,2,11,6,0,5.0,0,False
CUST_01264,Small,Basic,2,29,1,4,1,2,4.7,0,False
CUST_01265,Small,Basic,7,29,1,2,2,0,3.9,0,True
CUST_01266,Small,Pro,15,99,1,7,5,0,2.9,0,True
CUST_01267,Small,Basic,8,29,1,0,1,1,4.7,0,False
CUST_01268,Small,Enterprise,2,299,3,10,6,2,3.6,0,False
CUST_01269,Medium,Pro,4,99,3,4,2,0,4.1,0,True
CUST_01270,Large,Enterprise,2,299,6,1,1,1,3.1,0,True
CUST_01271,Medium,Basic,6,29,1,17,3,3,3.3,1,True
CUST_01272,Small,Basic,18,29,0,9,2,1,4.7,0,True
CUST_01273,Medium,Enterprise,1,299,1,15,2,0,4.1,0,True
CUST_01274,Medium,Basic,1,29,2,11,3,0,5.0,1,False
CUST_01275,Small,Enterprise,16,299,5,16,1,0,5.0,0,False
CUST_01276,Medium,Basic,1,29,2,1,1,0,5.0,1,True
CUST_01277,Small,Basic,6,29,7,6,7,0,3.4,0,False
CUST_01278,Small,Basic,1,29,2,8,1,0,3.9,0,True
CUST_01279,Small,Pro,9,99,0,12,2,2,4.9,1,True
CUST_01280,Small,Pro,16,99,1,14,3,4,4.7,1,False
CUST_01281,Small,Basic,5,29,1,11,4,2,5.0,0,False
CUST_01282,Large,Basic,9,29,6,13,6,0,4.1,1,False
CUST_01283,Small,Basic,21,29,0,10,4,2,2.6,0,False
CUST_01284,Large,Enterprise,7,299,6,1,7,4,5.0,1,True
CUST_01285,Small,Pro,3,99,3,11,4,1,3.1,1,True
CUST_01286,Small,Basic,6,29,0,6,3,0,3.2,0,False
CUST_01287,Small,Basic,4,29,0,4,3,0,3.8,1,False
CUST_01288,Large,Enterprise,11,299,4,4,4,1,3.0,0,False
CUST_01289,Small,Basic,3,29,6,9,2,1,3.9,0,True
CUST_01290,Medium,Pro,10,99,11,5,2,1,3.1,0,False
CUST_01291,Medium,Pro,13,99,7,5,10,0,5.0,1,True
CUST_01292,Large,Enterprise,2,299,2,3,5,0,3.6,0,True
CUST_01293,Small,Basic,11,29,0,6,5,0,5.0,0,False
CUST_01294,Medium,Basic,17,29,4,12,1,1,5.0,0,False
CUST_01295,Small,Basic,9,29,2,11,4,1,4.2,0,False
CUST_01296,Small,Basic,7,29,6,5,2,0,3.6,0,True
CUST_01297,Small,Basic,2,29,5,4,1,0,4.2,0,True
CUST_01298,Small,Pro,1,99,0,14,1,0,5.0,0,True
CUST_01299,Small,Pro,1,99,2,9,5,0,5.0,0,True
CUST_01300,Medium,Enterprise,2,299,0,15,3,2,3.9,0,False
CUST_01301,Medium,Pro,1,99,15,12,5,0,5.0,1,True
CUST_01302,Medium,Pro,5,99,1,13,2,2,3.5,0,False
CUST_01303,Small,Basic,2,29,4,5,4,1,3.3,0,False
CUST_01304,Large,Pro,1,99,2,24,6,2,4.8,1,True
CUST_01305,Large,Pro,20,99,0,12,3,0,2.8,0,False
CUST_01306,Small,Basic,3,29,0,7,4,2,5.0,0,True
CUST_01307,Small,Enterprise,6,299,2,13,2,1,4.0,1,True
CUST_01308,Small,Pro,3,99,2,9,8,0,3.6,0,False
CUST_01309,Large,Enterprise,33,299,10,13,5,2,3.5,0,False
CUST_01310,Small,Basic,7,29,2,4,2,0,4.8,0,True
CUST_01311,Medium,Basic,12,29,2,12,1,1,4.4,0,True
CUST_01312,Medium,Pro,1,99,10,5,1,1,4.5,0,True
CUST_01313,Medium,Basic,1,29,2,15,7,2,4.1,0,True
CUST_01314,Medium,Basic,4,29,23,9,4,0,5.0,0,False
CUST_01315,Small,Basic,8,29,3,4,1,1,5.0,0,True
CUST_01316,Medium,Basic,4,29,3,13,3,1,2.6,0,True
CUST_01317,Small,Basic,24,29,1,5,1,1,3.4,0,False
CUST_01318,Small,Pro,5,99,0,6,5,2,5.0,0,False
CUST_01319,Large,Basic,17,29,9,3,2,3,3.2,0,True
CUST_01320,Large,Pro,11,99,5,9,2,1,3.1,0,False
CUST_01321,Small,Basic,3,29,1,5,4,0,4.9,0,False
CUST_01322,Small,Basic,3,29,7,15,1,0,2.8,0,True
CUST_01323,Medium,Pro,1,99,13,12,3,1,3.9,1,True
CUST_01324,Medium,Pro,4,99,3,5,4,2,4.9,0,False
CUST_01325,Medium,Basic,14,29,8,13,3,2,5.0,0,True
CUST_01326,Medium,Basic,2,29,15,11,5,3,3.9,0,True
CUST_01327,Medium,Pro,48,99,18,11,7,3,3.9,0,True
CUST_01328,Medium,Pro,1,99,0,9,2,0,5.0,0,True
CUST_01329,Small,Basic,15,29,2,10,1,0,5.0,0,True
CUST_01330,Small,Basic,13,29,17,16,2,1,4.3,0,True
CUST_01331,Large,Enterprise,12,299,20,20,3,3,2.5,1,True
CUST_01332,Large,Basic,5,29,1,10,1,0,4.4,0,True
CUST_01333,Small,Basic,8,29,0,5,1,2,3.2,0,False
CUST_01334,Medium,Pro,11,99,4,14,1,2,4.5,0,True
CUST_01335,Large,Enterprise,4,299,4,9,3,4,3.0,0,False
CUST_01336,Small,Pro,34,99,1,10,3,1,3.4,0,False
CUST_01337,Large,Basic,4,29,11,6,8,3,4.9,0,False
CUST_01338,Medium,Enterprise,1,299,2,8,6,3,3.9,0,False
CUST_01339,Small,Enterprise,3,299,2,3,1,1,4.1,0,False
CUST_01340,Small,Basic,1,29,2,5,4,0,5.0,0,False
CUST_01341,Medium,Basic,10,29,14,3,2,1,2.1,0,True
CUST_01342,Medium,Basic,5,29,2,12,3,1,4.1,0,False
CUST_01343,Medium,Enterprise,8,299,5,17,7,2,3.5,0,False
CUST_01344,Small,Basic,10,29,3,8,2,1,4.7,0,False
CUST_01345,Small,Basic,9,29,0,4,3,0,4.7,0,False
CUST_01346,Medium,Enterprise,1,299,11,3,6,1,4.4,0,True
CUST_01347,Small,Basic,1,29,0,13,1,0,5.0,0,False
CUST_01348,Small,Pro,8,99,6,9,3,3,3.1,0,True
CUST_01349,Large,Basic,15,29,0,7,1,1,2.6,0,True
CUST_01350,Medium,Basic,10,29,5,12,6,0,3.6,0,False
CUST_01351,Large,Basic,21,29,2,2,4,0,2.8,1,False
CUST_01352,Small,Basic,4,29,6,12,3,0,4.0,0,False
CUST_01353,Small,Basic,4,29,1,3,3,1,4.7,0,False
CUST_01354,Medium,Pro,18,99,2,4,2,0,1.5,0,False
CUST_01355,Small,Basic,15,29,3,3,5,1,3.5,1,False
CUST_01356,Small,Pro,1,99,1,2,4,0,4.6,0,True
CUST_01357,Small,Basic,2,29,2,9,3,1,4.1,0,False
CUST_01358,Small,Basic,1,29,4,6,3,4,4.7,0,False
CUST_01359,Small,Pro,2,99,0,3,6,0,5.0,0,True
CUST_01360,Large,Basic,20,29,3,5,4,0,3.1,0,False
CUST_01361,Medium,Basic,6,29,0,5,1,2,3.8,0,True
CUST_01362,Small,Basic,1,29,6,15,3,4,4.6,0,False
CUST_01363,Medium,Basic,9,29,19,4,4,0,2.0,0,False
CUST_01364,Small,Basic,11,29,15,7,4,2,2.9,1,True
CUST_01365,Small,Basic,38,29,6,8,1,1,3.5,0,False
CUST_01366,Small,Basic,6,29,6,30,3,1,4.5,3,False
CUST_01367,Medium,Pro,4,99,1,3,3,0,3.7,1,True
CUST_01368,Medium,Pro,11,99,3,6,1,1,1.8,0,True
CUST_01369,Large,Basic,8,29,6,11,7,4,5.0,0,False
CUST_01370,Medium,Pro,46,99,1,7,1,3,4.5,0,False
CUST_01371,Small,Enterprise,1,299,21,10,3,0,3.2,0,True
CUST_01372,Large,Basic,18,29,5,8,10,2,4.2,0,False
CUST_01373,Small,Pro,1,99,4,7,1,2,4.5,0,True
CUST_01374,Small,Enterprise,1,299,7,11,7,2,3.1,0,False
CUST_01375,Medium,Basic,18,29,3,10,3,2,4.2,0,False
CUST_01376,Small,Basic,10,29,3,19,5,0,4.1,0,False
CUST_01377,Small,Basic,3,29,3,1,4,2,3.7,1,True
CUST_01378,Small,Basic,4,29,2,10,3,1,3.7,0,False
CUST_01379,Large,Basic,6,29,0,17,2,1,2.5,0,True
CUST_01380,Medium,Basic,3,29,4,7,3,0,5.0,0,False
CUST_01381,Large,Basic,17,29,2,5,1,0,3.8,0,False
CUST_01382,Small,Basic,1,29,1,6,6,1,4.0,0,False
CUST_01383,Large,Pro,3,99,2,3,10,1,3.1,0,True
CUST_01384,Small,Pro,17,99,17,10,9,1,4.8,0,False
CUST_01385,Large,Pro,4,99,2,13,6,3,4.8,0,False
CUST_01386,Small,Pro,2,99,1,6,1,1,4.2,0,True
CUST_01387,Large,Pro,7,99,0,7,6,1,3.2,0,False
CUST_01388,Small,Basic,3,29,11,15,2,3,4.2,0,True
CUST_01389,Medium,Basic,3,29,1,7,10,0,4.7,1,False
CUST_01390,Medium,Basic,1,29,0,10,3,2,4.0,0,False
CUST_01391,Medium,Enterprise,3,299,11,18,1,0,4.0,0,True
CUST_01392,Medium,Basic,12,29,8,7,1,0,4.2,0,True
CUST_01393,Medium,Pro,8,99,2,0,3,0,2.6,0,False
CUST_01394,Medium,Basic,9,29,15,5,4,0,5.0,0,False
CUST_01395,Small,Basic,9,29,2,10,3,1,3.6,0,False
CUST_01396,Large,Pro,8,99,5,25,2,1,2.6,1,True
CUST_01397,Medium,Enterprise,1,299,3,1,1,0,5.0,0,True
CUST_01398,Medium,Basic,7,29,5,5,7,1,2.5,0,True
CUST_01399,Medium,Basic,1,29,3,8,1,1,3.3,0,False
CUST_01400,Medium,Basic,5,29,3,10,3,2,1.5,0,True
CUST_01401,Medium,Basic,17,29,5,9,5,1,4.1,1,True
CUST_01402,Medium,Pro,3,99,6,5,2,1,4.6,0,False
CUST_01403,Small,Pro,20,99,0,1,4,1,2.6,0,True
CUST_01404,Medium,Basic,1,29,11,12,3,0,3.0,0,False
CUST_01405,Medium,Basic,15,29,2,27,2,1,3.8,0,False
CUST_01406,Large,Basic,6,29,1,27,2,1,4.6,1,True
CUST_01407,Medium,Basic,3,29,13,13,4,1,4.0,0,True
CUST_01408,Large,Enterprise,6,299,7,3,3,0,4.0,0,False
CUST_01409,Small,Basic,1,29,3,12,1,4,3.2,0,False
CUST_01410,Medium,Pro,1,99,2,16,1,0,3.5,0,True
CUST_01411,Large,Pro,10,99,0,11,10,2,3.1,0,False
CUST_01412,Small,Basic,1,29,0,13,2,3,3.2,0,False
CUST_01413,Small,Basic,14,29,2,10,2,0,5.0,0,False
CUST_01414,Large,Basic,19,29,14,10,1,1,4.8,0,False
CUST_01415,Small,Basic,1,29,4,16,1,1,4.6,0,False
CUST_01416,Small,Enterprise,11,299,10,8,10,2,4.3,0,False
CUST_01417,Small,Pro,9,99,1,9,8,1,3.7,0,False
CUST_01418,Small,Pro,3,99,2,7,8,3,3.6,0,False
CUST_01419,Large,Basic,2,29,2,10,1,1,4.4,0,True
CUST_01420,Small,Basic,3,29,2,5,1,0,4.6,0,False
CUST_01421,Medium,Basic,1,29,0,6,2,1,2.5,1,True
CUST_01422,Medium,Pro,2,99,0,10,1,1,3.4,0,True
CUST_01423,Small,Pro,27,99,1,5,10,2,4.9,0,False
CUST_01424,Small,Basic,5,29,5,2,1,1,4.0,0,True
CUST_01425,Small,Pro,1,99,3,5,1,1,5.0,0,False
CUST_01426,Small,Enterprise,1,299,1,13,1,2,5.0,0,False
CUST_01427,Small,Basic,1,29,2,7,10,1,5.0,0,False
CUST_01428,Small,Basic,14,29,1,4,2,1,5.0,0,False
CUST_01429,Large,Basic,5,29,10,7,1,1,4.8,0,True
CUST_01430,Medium,Enterprise,8,299,7,2,1,3,3.0,1,True
CUST_01431,Small,Enterprise,8,299,12,6,1,0,4.0,0,True
CUST_01432,Small,Pro,8,99,5,15,2,2,3.7,0,False
CUST_01433,Small,Pro,8,99,4,0,1,0,2.8,0,True
CUST_01434,Medium,Enterprise,2,299,9,15,4,0,4.1,1,True
CUST_01435,Medium,Pro,2,99,0,4,1,3,3.0,0,True
CUST_01436,Medium,Basic,14,29,2,5,6,0,4.1,0,False
CUST_01437,Large,Basic,20,29,0,11,1,0,5.0,0,False
CUST_01438,Medium,Enterprise,12,299,1,4,1,0,4.3,0,True
CUST_01439,Large,Pro,2,99,2,12,5,1,4.6,0,False
CUST_01440,Medium,Pro,1,99,9,13,1,1,4.2,1,True
CUST_01441,Small,Enterprise,3,299,0,2,1,1,4.4,0,False
CUST_01442,Small,Basic,1,29,7,19,8,1,3.4,0,True
CUST_01443,Medium,Enterprise,31,299,1,14,1,2,5.0,0,False
CUST_01444,Medium,Enterprise,15,299,3,6,7,0,4.4,1,True
CUST_01445,Small,Basic,4,29,7,5,9,1,2.0,1,True
CUST_01446,Small,Basic,7,29,1,8,5,0,3.0,0,False
CUST_01447,Medium,Pro,3,99,14,7,1,2,2.2,0,True
CUST_01448,Medium,Basic,7,29,1,6,5,1,4.1,0,True
CUST_01449,Small,Basic,19,29,2,12,4,0,5.0,1,True
CUST_01450,Small,Basic,2,29,5,11,1,4,5.0,0,True
CUST_01451,Medium,Basic,4,29,3,17,2,0,3.8,0,False
CUST_01452,Small,Basic,3,29,0,16,2,0,5.0,0,False
CUST_01453,Small,Pro,3,99,2,6,1,0,4.7,0,False
CUST_01454,Medium,Enterprise,4,299,0,2,5,0,1.3,0,True
CUST_01455,Small,Basic,2,29,0,5,1,3,5.0,0,True
CUST_01456,Medium,Pro,1,99,18,2,3,0,5.0,0,True
CUST_01457,Small,Pro,8,99,0,4,3,1,3.7,2,True
CUST_01458,Small,Basic,4,29,7,19,1,0,4.1,0,False
CUST_01459,Medium,Pro,3,99,2,5,1,2,4.5,0,False
CUST_01460,Small,Pro,13,99,1,3,1,0,5.0,0,True
CUST_01461,Large,Basic,9,29,0,6,2,2,1.4,1,True
CUST_01462,Medium,Basic,1,29,8,3,8,1,3.6,1,True
CUST_01463,Small,Pro,7,99,5,5,6,0,4.5,0,False
CUST_01464,Small,Pro,1,99,2,5,2,1,4.9,0,True
CUST_01465,Small,Pro,13,99,0,17,1,1,3.5,0,False
CUST_01466,Medium,Pro,4,99,4,5,2,0,3.8,0,True
CUST_01467,Small,Basic,2,29,2,8,1,1,4.3,1,True
CUST_01468,Large,Pro,32,99,5,2,1,2,4.8,0,False
CUST_01469,Medium,Basic,6,29,11,7,2,0,2.4,0,True
CUST_01470,Small,Pro,5,99,9,9,3,2,4.0,1,True
CUST_01471,Small,Basic,6,29,3,9,1,3,3.3,1,True
CUST_01472,Small,Basic,18,29,4,14,1,3,3.3,0,False
CUST_01473,Small,Basic,21,29,8,6,4,2,3.2,0,False
CUST_01474,Large,Pro,1,99,0,12,6,1,4.5,0,False
CUST_01475,Medium,Enterprise,3,299,5,16,6,0,4.1,0,False
CUST_01476,Large,Pro,5,99,8,23,1,0,3.8,0,True
CUST_01477,Small,Enterprise,1,299,10,21,6,3,3.6,0,True
CUST_01478,Medium,Basic,1,29,10,3,3,0,2.5,0,True
CUST_01479,Large,Enterprise,3,299,3,14,3,1,5.0,0,False
CUST_01480,Medium,Basic,3,29,13,8,6,2,2.5,1,False
CUST_01481,Small,Pro,8,99,0,7,4,0,4.0,1,False
CUST_01482,Medium,Pro,21,99,7,2,1,2,3.8,0,False
CUST_01483,Medium,Pro,6,99,1,8,4,2,4.8,0,False
CUST_01484,Medium,Basic,1,29,2,2,3,3,3.4,0,False
CUST_01485,Small,Basic,2,29,18,9,10,1,4.9,0,False
CUST_01486,Medium,Enterprise,3,299,6,6,3,1,5.0,1,False
CUST_01487,Small,Pro,2,99,1,10,2,2,5.0,0,False
CUST_01488,Small,Basic,1,29,8,7,1,1,4.2,1,True
CUST_01489,Small,Pro,4,99,8,3,1,1,3.1,1,True
CUST_01490,Medium,Basic,14,29,8,17,1,0,3.6,0,True
CUST_01491,Small,Basic,1,29,7,10,5,3,5.0,0,False
CUST_01492,Small,Basic,1,29,4,27,1,2,2.8,0,True
CUST_01493,Medium,Basic,8,29,2,0,1,0,4.3,0,True
CUST_01494,Small,Basic,8,29,0,12,3,1,3.9,0,False
CUST_01495,Small,Basic,5,29,12,14,10,0,3.6,0,False
CUST_01496,Small,Basic,8,29,3,8,1,1,5.0,0,False
CUST_01497,Small,Basic,5,29,7,6,2,0,4.9,0,False
CUST_01498,Small,Basic,8,29,6,3,4,0,4.2,0,False
CUST_01499,Small,Pro,29,99,1,3,3,0,4.5,0,False
CUST_01500,Medium,Enterprise,1,299,0,8,2,0,2.5,1,False
CUST_01501,Medium,Basic,1,29,22,6,3,0,3.8,0,False
CUST_01502,Small,Basic,2,29,0,6,3,0,3.6,0,False
CUST_01503,Small,Pro,11,99,6,1,3,1,3.7,0,False
CUST_01504,Medium,Basic,1,29,2,19,5,0,5.0,1,True
CUST_01505,Large,Basic,1,29,0,4,1,2,3.9,0,True
CUST_01506,Small,Basic,14,29,2,11,3,0,4.5,0,False
CUST_01507,Medium,Basic,1,29,2,5,4,1,4.0,1,False
CUST_01508,Small,Pro,28,99,3,2,3,1,5.0,0,True
CUST_01509,Small,Pro,7,99,9,14,3,0,4.4,0,False
CUST_01510,Small,Basic,1,29,8,4,1,1,4.5,0,True
CUST_01511,Medium,Basic,1,29,14,10,6,2,4.1,0,True
CUST_01512,Medium,Basic,1,29,1,9,3,4,3.3,0,False
CUST_01513,Medium,Pro,1,99,0,4,4,1,2.8,0,False
CUST_01514,Large,Pro,6,99,1,10,3,0,3.4,0,False
CUST_01515,Medium,Basic,3,29,1,18,5,1,2.0,0,False
CUST_01516,Small,Basic,6,29,5,11,1,0,3.7,0,False
CUST_01517,Small,Pro,1,99,3,8,4,0,4.3,0,True
CUST_01518,Medium,Pro,6,99,6,8,1,3,3.7,0,False
CUST_01519,Small,Basic,1,29,29,11,8,1,4.2,0,False
CUST_01520,Small,Basic,6,29,2,1,2,2,3.9,0,False
CUST_01521,Medium,Basic,2,29,11,2,2,1,4.9,1,True
CUST_01522,Small,Pro,8,99,6,13,7,0,5.0,0,True
CUST_01523,Small,Pro,26,99,4,4,1,0,3.2,0,True
CUST_01524,Small,Pro,18,99,13,5,3,3,4.9,0,False
CUST_01525,Small,Enterprise,2,299,0,14,4,1,3.7,0,False
CUST_01526,Small,Basic,7,29,3,6,2,0,4.2,0,False
CUST_01527,Large,Basic,12,29,2,4,2,2,4.1,1,False
CUST_01528,Medium,Pro,13,99,3,11,10,0,2.3,0,True
CUST_01529,Large,Basic,11,29,0,5,8,2,5.0,0,False
CUST_01530,Small,Enterprise,7,299,3,20,1,0,4.5,0,False
CUST_01531,Medium,Basic,1,29,4,8,2,7,4.0,0,True
CUST_01532,Small,Pro,19,99,0,15,1,0,5.0,0,False
CUST_01533,Small,Basic,15,29,4,3,4,3,3.5,0,True
CUST_01534,Small,Basic,16,29,1,9,1,0,4.5,2,False
CUST_01535,Medium,Basic,8,29,5,11,1,0,3.6,0,False
CUST_01536,Small,Pro,22,99,5,4,2,2,1.8,1,True
CUST_01537,Medium,Basic,9,29,8,5,1,1,4.1,0,True
CUST_01538,Small,Enterprise,5,299,11,9,7,1,3.4,0,False
CUST_01539,Medium,Basic,14,29,0,5,5,1,2.0,0,False
CUST_01540,Small,Basic,8,29,12,10,3,1,4.3,0,False
CUST_01541,Small,Basic,1,29,1,14,2,0,2.2,0,True
CUST_01542,Medium,Basic,3,29,0,10,4,2,5.0,2,False
CUST_01543,Small,Basic,33,29,6,2,3,1,3.7,0,False
CUST_01544,Large,Enterprise,23,299,6,23,8,1,3.6,1,False
CUST_01545,Small,Enterprise,9,299,2,5,1,0,1.6,0,True
CUST_01546,Small,Basic,1,29,0,5,1,1,3.4,0,True
CUST_01547,Small,Basic,8,29,6,15,1,4,2.9,0,True
CUST_01548,Small,Pro,5,99,1,10,4,0,3.4,0,False
CUST_01549,Small,Pro,18,99,0,8,1,1,4.0,1,False
CUST_01550,Medium,Basic,5,29,1,18,5,1,5.0,1,False
CUST_01551,Medium,Enterprise,7,299,0,11,7,0,5.0,1,False
CUST_01552,Large,Pro,10,99,0,8,1,1,2.7,0,True
CUST_01553,Medium,Basic,2,29,8,14,2,2,5.0,0,False
CUST_01554,Small,Basic,10,29,1,2,2,0,5.0,0,True
CUST_01555,Small,Pro,15,99,0,12,1,0,5.0,1,False
CUST_01556,Medium,Basic,15,29,4,8,6,3,2.5,0,False
CUST_01557,Large,Basic,12,29,12,6,5,3,2.6,0,False
CUST_01558,Small,Basic,4,29,4,2,5,1,5.0,0,False
CUST_01559,Small,Basic,4,29,5,15,2,0,5.0,0,False
CUST_01560,Medium,Basic,8,29,11,16,4,1,5.0,0,False
CUST_01561,Large,Basic,10,29,2,1,1,1,4.9,0,False
CUST_01562,Small,Basic,9,29,21,8,4,1,4.8,0,True
CUST_01563,Medium,Basic,1,29,0,16,2,1,2.4,0,False
CUST_01564,Small,Basic,4,29,2,12,1,3,4.8,0,True
CUST_01565,Large,Basic,4,29,2,6,5,1,3.7,0,False
CUST_01566,Small,Enterprise,5,299,3,16,2,2,5.0,0,True
CUST_01567,Medium,Basic,10,29,0,12,3,0,3.3,0,False
CUST_01568,Small,Pro,20,99,18,6,5,1,3.9,0,False
CUST_01569,Medium,Basic,14,29,0,8,1,0,2.8,0,True
CUST_01570,Large,Basic,2,29,0,3,1,1,5.0,0,True
CUST_01571,Medium,Basic,1,29,3,4,2,1,2.6,0,True
CUST_01572,Small,Pro,8,99,2,1,2,1,4.8,0,True
CUST_01573,Small,Basic,2,29,1,7,2,0,3.1,0,True
CUST_01574,Small,Pro,8,99,0,2,1,1,4.4,2,True
CUST_01575,Medium,Enterprise,2,299,6,5,1,1,5.0,0,True
CUST_01576,Small,Basic,1,29,11,10,1,1,3.4,1,True
CUST_01577,Small,Basic,13,29,9,12,9,0,4.9,0,False
CUST_01578,Small,Pro,15,99,4,10,10,1,4.1,0,False
CUST_01579,Large,Basic,2,29,29,11,8,2,1.9,1,True
CUST_01580,Large,Basic,1,29,9,3,3,2,3.5,0,True
CUST_01581,Medium,Basic,3,29,9,12,3,1,4.1,0,False
CUST_01582,Small,Pro,4,99,5,7,1,1,5.0,0,True
CUST_01583,Large,Pro,1,99,2,14,1,1,2.4,0,True
CUST_01584,Small,Basic,11,29,0,9,4,0,5.0,1,False
CUST_01585,Small,Pro,1,99,10,10,7,1,4.0,0,False
CUST_01586,Large,Basic,4,29,0,11,1,0,4.0,0,True
CUST_01587,Small,Basic,17,29,0,6,1,1,4.4,0,True
CUST_01588,Medium,Basic,1,29,3,8,6,2,3.6,1,True
CUST_01589,Small,Basic,7,29,4,8,4,0,2.1,0,True
CUST_01590,Large,Pro,44,99,1,9,6,2,4.5,1,True
CUST_01591,Small,Basic,15,29,7,4,3,4,3.9,1,False
CUST_01592,Large,Basic,8,29,4,10,4,0,3.6,0,False
CUST_01593,Medium,Basic,12,29,0,2,4,3,4.2,1,True
CUST_01594,Medium,Pro,29,99,15,4,1,1,5.0,0,True
CUST_01595,Small,Basic,3,29,20,14,6,1,3.9,0,True
CUST_01596,Small,Basic,4,29,6,9,2,1,4.6,0,False
CUST_01597,Medium,Basic,9,29,12,8,2,4,4.4,0,True
CUST_01598,Small,Basic,10,29,3,11,5,1,4.2,1,False
CUST_01599,Medium,Basic,1,29,0,16,10,0,4.5,0,False
CUST_01600,Small,Basic,7,29,7,8,2,0,2.6,1,False
CUST_01601,Small,Basic,5,29,0,5,5,2,4.8,0,False
CUST_01602,Large,Pro,52,99,4,8,1,0,2.4,1,True
CUST_01603,Small,Basic,22,29,1,8,3,0,3.2,0,False
CUST_01604,Large,Pro,33,99,13,3,1,0,3.9,0,True
CUST_01605,Small,Pro,1,99,18,3,1,1,5.0,1,True
CUST_01606,Small,Basic,1,29,3,8,4,1,4.5,0,False
CUST_01607,Large,Pro,2,99,4,9,1,3,3.8,1,True
CUST_01608,Large,Basic,1,29,0,7,4,0,4.5,1,False
CUST_01609,Small,Pro,10,99,28,5,8,0,3.2,0,False
CUST_01610,Large,Basic,1,29,1,4,2,1,3.2,0,True
